1,0,Main,0
2,1,Tab Home,11954
3,2,Group Clipboard,12597
4,3,Paste Menu,15502
5,3,Paste,22
6,3,Paste Gallery,18046
7,3,Paste Using Text Import Wizard,19088
8,3,Paste Refreshable Web Query,19087
9,3,Paste Special Dialog,755
10,3,Cut,21
11,3,Copy Split Button,19082
12,3,Copy,19
13,3,Copy As Picture,754
14,3,Format Painter,108
15,3,Show Clipboard,809
16,2,Group Font,11543
17,16,Font,1728
18,16,Font Size,1731
19,16,Font Size Increase,403
20,16,Font Size Decrease,404
21,16,Bold,113
22,16,Italic,114
23,16,Underline Gallery,13932
24,16,Underline,115
25,16,Underline Double,60
26,16,Borders Gallery,12605
27,16,Border Bottom No Toggle,15685
28,16,Border Top No Toggle,15684
29,16,Border Left No Toggle,15686
30,16,Border Right No Toggle,15687
31,16,Border None,151
32,16,Borders All,1704
33,16,Border Outside,150
34,16,Border Thick Outside,1705
35,16,Border Double Bottom,11952
36,16,Border Thick Bottom,1700
37,16,Border Top And Bottom,1701
38,16,Border Top And Thick Bottom,1703
39,16,Border Top And Double Bottom,1702
40,16,Border Draw Line,6206
41,16,Border Draw Grid,6207
42,16,Border Erase,6049
43,16,Border Color Picker Excel,15165
44,16,Border More Colors Dialog,12184
45,16,Border Style,6050
46,16,Borders More Dialog,12606
47,16,Cell Fill Color Picker,11951
48,16,Font Shading Color More Colors Dialog,12182
49,16,Font Color Picker,11949
50,16,Font Color More Colors Dialog Excel,12183
51,16,Phonetic Guide Menu,13973
52,16,Phonetic Guide Field Show,1614
53,16,Phonetic Guide Edit,1611
54,16,Phonetic Guide Settings,1613
55,16,Format Cells Font Dialog,11881
56,2,Group Alignment Excel,11608
57,56,Align Top Excel,15051
58,56,Align Middle Excel,15052
59,56,Align Bottom Excel,15053
60,56,Orientation Menu,11927
61,56,Text Orientation Angle Counterclockwise,1013
62,56,Text Orientation Angle Clockwise,1014
63,56,Text Orientation Vertical,405
64,56,Text Orientation Rotate Up,406
65,56,Text Orientation Rotate Down,407
66,56,Cell Alignment Options,11882
67,56,Align Left To Right Menu,11771
68,56,Text Direction Left To Right,1846
69,56,Text Direction Right To Left,1847
70,56,Text Direction Context,4021
71,56,Align Left,120
72,56,Align Center,122
73,56,Align Right,121
74,56,Indent Decrease Excel,3162
75,56,Indent Increase Excel,3161
76,56,Wrap Text,11901
77,56,Merge Center Menu,11928
78,56,Merge Center,402
79,56,Merge Cells Across,1742
80,56,Merge Cells,798
81,56,Unmerge Cells,15924
82,2,Group Number,11607
83,82,Number Format Gallery,13137
84,82,Number Formats Dialog,13138
85,82,Accounting Format Menu,15316
86,82,Accounting Format,395
87,82,Accounting Format Excel,13457
88,82,Accounting Format More Excel,13458
89,82,Percent Style,396
90,82,Comma Style,397
91,82,Decimals Increase,398
92,82,Decimals Decrease,399
93,82,Format Cells Number Dialog,11880
94,2,Group Styles,11545
95,94,Conditional Formatting Menu,14340
96,94,Conditional Formatting Highlight Cells Menu,12280
97,94,Conditional Formatting Highlight Greater Than,12213
98,94,Conditional Formatting Highlight Less Than,12214
99,94,Conditional Formatting Highlight Between,12198
100,94,Conditional Formatting Highlight Equal To,12215
101,94,Conditional Formatting Highlight Text Containing,12216
102,94,Conditional Formatting Highlight Date Occuring,12217
103,94,Conditional Formatting Highlight Duplicate Values,12218
104,94,Conditional Formatting Highlight Rules More,12333
105,94,Conditional Formatting Top Bottom Menu,12281
106,94,Conditional Formatting Top N Items,12219
107,94,Conditional Formatting Top N Percent,12220
108,94,Conditional Formatting Bottom N Items,12221
109,94,Conditional Formatting Bottom N Percent,12222
110,94,Conditional Formatting Above Average,12223
111,94,Conditional Formatting Below Average,12224
112,94,Conditional Formatting Top Bottom More,12332
113,94,Conditional Formatting Data Bars Gallery,12190
114,94,Conditional Formatting Data Bars More Options,12193
115,94,Conditional Formatting Color Scales Gallery,12191
116,94,Conditional Formatting Color Scales More,12194
117,94,Conditional Formatting Icon Sets Gallery,12192
118,94,Conditional Formatting Icon Sets More,12195
119,94,Conditional Formatting New Rule,15097
120,94,Conditional Formatting Clear Menu,12301
121,94,Conditional Formatting Clear Selected Cells,12199
122,94,Conditional Formatting Clear Sheet,12200
123,94,Conditional Formatting Clear Table,12201
124,94,Conditional Formatting Clear Pivot Table,12202
125,94,Conditional Formattings Manage,12212
126,94,Format As Table Gallery,12210
127,94,Table Style New,12386
128,94,Pivot Table New Style,12186
129,94,Cell Styles Gallery,12382
130,94,Cell Style New,12383
131,94,Cell Styles Merge,12384
132,2,Group Cells,11609
133,132,Insert Cellst Menu,14572
134,132,Cells Insert Smart,12311
135,132,Cells Insert Dialog,295
136,132,Sheet Rows Insert,15612
137,132,Sheet Columns Insert,15613
138,132,Table Rows Insert Above Excel,7373
139,132,Table Rows Insert Below Excel,12197
140,132,Table Columns Insert Left Excel,7568
141,132,Table Columns Insert Right Excel,12196
142,132,Sheet Insert,852
143,132,Table Delete Rows And Columns Menu,15314
144,132,Cells Delete Smart,12312
145,132,Cells Delete,292
146,132,Sheet Rows Delete,15614
147,132,Sheet Columns Delete,15615
148,132,Table Rows Delete Excel,7374
149,132,Table Columns Delete Excel,7569
150,132,Sheet Delete,847
151,132,Format Cells Menu,12299
152,132,Row Height,541
153,132,Row Height Auto Fit,882
154,132,Column Width,542
155,132,Column Width Auto Fit,885
156,132,Column Width Default,888
157,132,Hide And Unhide Menu,15648
158,132,Rows Hide,883
159,132,Columns Hide,886
160,132,Sheet Hide,890
161,132,Rows Unhide,884
162,132,Columns Unhide,887
163,132,Sheet Unhide,891
164,132,Sheet Rename,889
165,132,Sheet Move Or Copy,848
166,132,Sheet Tab Color Gallery,12181
167,132,Sheet Tab Color More Colors Dialog,12185
168,132,Sheet Protect,893
169,132,Lock,225
170,132,Format Cells Dialog,855
171,2,Group Editing Excel,12831
172,171,Auto Sum Menu,11929
173,171,Auto Sum,226
174,171,Auto Sum Average,5803
175,171,Auto Sum Count,5804
176,171,Auto Sum Max,5806
177,171,Auto Sum Min,5807
178,171,Auto Sum More Functions,5808
179,171,Fill Menu,11925
180,171,Fill Down,372
181,171,Fill Right,371
182,171,Fill Up,867
183,171,Fill Left,868
184,171,Fill Across Worksheets,869
185,171,Fill Series,870
186,171,Fill Justify,871
187,171,Quick Code,24054
188,171,Clear Menu,11902
189,171,Clear All,1964
190,171,Clear Formats,872
191,171,Clear Contents,873
192,171,Clear Comments,874
193,171,Hyperlinks Clear,2955
194,171,Hyperlinks Remove,16486
195,171,Sort Filter Menu,11948
196,171,Sort Ascending Excel,12947
197,171,Sort Descending Excel,12948
198,171,Sort Custom Excel,12949
199,171,Filter,899
200,171,Sort Clear,900
201,171,Filter Reapply,12231
202,171,Select Menu Excel,12581
203,171,Find Dialog Excel,1849
204,171,Replace Dialog,313
205,171,Go To,757
206,171,Go To Special,12582
207,171,Go To Formulas,12583
208,171,Go To Comments,12584
209,171,Go To Conditional Formatting,12585
210,171,Go To Constants,12586
211,171,Go To Data Validation,12587
212,171,Objects Select,182
213,171,Selection Pane,13244
214,1,Tab Insert,11536
215,214,Group Insert Tables Excel,11611
216,215,Pivot Table Insert,12247
217,215,Pivot Table Suggestion,24247
218,215,Table Insert Excel,7193
219,214,Group Insert Illustrations,11548
220,219,Picture Insert From File,2619
221,219,Clip Art Insert Dialog,20868
222,219,Shapes Insert Gallery,11529
223,219,Smart Art Insert,1032
224,219,Screenshot Insert Gallery,18673
225,219,Screen Clipping,18674
226,214,Group Office Extension,24008
227,226,Office Extensions App Store,16243
228,226,Office Extensions Gallery2,16245
229,226,Office Extensions Dialog,24080
230,226,Office Extensions Manage Other Addins,26878
231,226,Office Extensions Featured App1,16238
232,226,Office Extensions Featured App2,16239
233,226,Office Extensions Featured App3,16240
234,226,Office Extensions Featured App4,16241
235,226,Office Extensions Featured App5,16242
236,226,Office Extensions Featured App6,16244
237,214,Group Insert Charts Excel,15533
238,237,Chart Insert Gallery New,22980
239,237,Chart Type Column Insert Gallery,15534
240,237,Chart Type Column Insert Dialog,24368
241,237,Chart Type Line Insert Gallery,15535
242,237,Chart Type Line Insert Dialog,24369
243,237,Chart Type Pie Insert Gallery,15536
244,237,Chart Type Pie Insert Dialog,24370
245,237,Chart Type Hierarchy Insert Gallery,26297
246,237,Chart Type Hierarchy Insert Dialog,26779
247,237,Chart Type Statistical Insert Gallery,26424
248,237,Chart Type Statistical Insert Dialog,26780
249,237,Chart Type X Y Scatter Insert Gallery,15539
250,237,Chart Type Scatter Insert Dialog,24373
251,237,Chart Type Waterfall Insert Chart Gallery,26630
252,237,Chart Type Stock Insert Dialog,26707
253,237,Chart Type Combo Insert Gallery,24376
254,237,Chart Type Combo Insert Dialog,24375
255,237,Chart Type Other Insert Gallery,15540
256,237,Chart Type Other Insert Dialog,24374
257,237,New Pivot Chart Split Button,25204
258,237,Pivot Chart Insert,12248
259,237,Sx New Pivot Chart And Table,24997
260,237,Chart Dialog Launcher All,24483
261,214,Group Power Map,25476
262,261,Split Button Power Map,25477
263,261,Power Map Launch,25478
264,261,Power Map Add Data,25479
265,214,Group Sparklines Insert,16702
266,265,Sparkline Line Insert,18927
267,265,Sparkline Column Insert,18928
268,265,Sparkline Win Loss Insert,18929
269,214,Group Slicer Insert,18879
270,269,Slicer Insert,21344
271,269,Insert Timeline,22990
272,214,Group Insert Links,12599
273,272,Hyperlink Insert,1576
274,214,Group Insert Text,15291
275,274,Text Box Insert Excel,14471
276,274,Text Box Insert Menu,13098
277,274,Text Box Insert Horizontal,13099
278,274,Text Box Insert Vertical,318
279,274,Header Footer Insert,762
280,274,Word Art Insert Gallery,12119
281,274,Signature Line Insert Menu,14410
282,274,Signature Line Insert,11303
283,274,Signature Services Add,13036
284,274,Ole Objectct Insert,546
285,214,Group Insert Symbols,12600
286,285,Insert Building Blocks Equations Gallery,15301
287,285,Equation Insert New,15365
288,285,Ink Equation,20582
289,285,Symbol Insert,308
290,214,Group Insert Barcode,12601
291,290,Barcode Insert,11335
292,290,Label Insert,11331
293,1,Tab Page Layout Excel,11537
294,293,Group Themes Excel,12497
295,294,Themes Gallery,14014
296,294,Theme Search Office Online,12305
297,294,Theme Browse For Themes,16182
298,294,Theme Save Current,13991
299,294,Theme Colors Gallery,12245
300,294,Theme Colors Create New,12680
301,294,Theme Fonts Gallery,12863
302,294,Theme Fonts Create New,12681
303,294,Theme Effects Gallery,12864
304,293,Group Page Setup,11551
305,304,Page Margins Gallery,11475
306,304,Margins Custom Margins,12795
307,304,Page Orientation Gallery,11533
308,304,Page Size Gallery,12610
309,304,Page Size More Paper Sizes Dialog Excel,13139
310,304,Print Area Menu,11931
311,304,Print Area Set Print Area,364
312,304,Print Area Clear Print Area,1584
313,304,Print Area Add To Print Area,1583
314,304,Page Break Menu,11932
315,304,Page Break Insert Excel,12608
316,304,Page Break Remove,12609
317,304,Page Breaks Reset All,1585
318,304,Sheet Background,952
319,304,Print Titles,12588
320,304,Page Setup Page Dialog,11883
321,293,Group Page Layout Scale To Fit,11617
